Wavelength,25
1500.0,-10.272000000000006
1500.1,-10.301000000000002
1500.2,-10.083999999999996
1500.3,-10.415
1500.4,-10.489999999999997
1500.5,-10.503000000000007
1500.6,-10.576
1500.7,-10.57800000000001
1500.8,-10.878000000000007
1500.9,-10.852999999999994
1501.0,-11.061999999999998
1501.1,-11.454
1501.2,-11.561999999999998
1501.3,-11.561
1501.4,-11.741999999999996
1501.5,-11.881999999999998
1501.6,-12.656999999999996
1501.7,-12.388999999999996
1501.8,-12.403000000000006
1501.9,-12.721000000000004
1502.0,-13.412000000000006
1502.1,-13.567999999999998
1502.2,-14.118999999999993
1502.3,-13.79
1502.4,-14.328000000000005
1502.5,-15.469000000000008
1502.6,-14.975999999999992
1502.7,-15.520000000000003
1502.8,-16.915999999999997
1502.9,-18.166000000000004
1503.0,-17.210000000000008
1503.1,-19.242999999999995
1503.2,-19.263000000000005
1503.3,-18.84500000000001
1503.4,-20.544
1503.5,-19.677
1503.6,-20.83
1503.7,-22.37
1503.8,-19.99199999999999
1503.9,-18.725
1504.0,-18.598
1504.1,-18.69
1504.2,-18.02200000000001
1504.3,-16.733000000000004
1504.4,-16.442999999999998
1504.5,-15.855999999999996
1504.6,-14.723000000000006
1504.7,-14.454
1504.8,-13.704
1504.9,-13.268
1505.0,-13.084000000000003
1505.1,-12.191000000000004
1505.2,-12.336000000000006
1505.3,-11.366999999999996
1505.4,-11.235
1505.5,-10.798000000000002
1505.6,-10.611000000000004
1505.7,-10.173000000000007
1505.8,-9.962000000000003
1505.9,-9.638000000000003
1506.0,-9.423000000000002
1506.1,-9.073
1506.2,-9.015999999999991
1506.3,-8.754999999999995
1506.4,-8.608999999999995
1506.5,-8.404000000000003
1506.6,-8.354000000000006
1506.7,-8.21
1506.8,-7.989000000000004
1506.9,-7.897999999999996
1507.0,-7.750999999999998
1507.1,-7.598999999999997
1507.2,-7.560999999999993
1507.3,-7.432000000000009
1507.4,-7.446000000000005
1507.5,-7.286999999999992
1507.6,-7.277000000000001
1507.7,-7.287999999999997
1507.8,-7.259999999999998
1507.9,-7.243999999999993
1508.0,-7.243000000000002
1508.1,-7.2039999999999935
1508.2,-7.216000000000001
1508.3,-7.237000000000002
1508.4,-7.270999999999994
1508.5,-7.3359999999999985
1508.6,-7.424000000000007
1508.7,-7.524000000000008
1508.8,-7.634
1508.9,-7.701999999999998
1509.0,-7.813999999999993
1509.1,-7.969000000000001
1509.2,-8.189
1509.3,-8.398000000000003
1509.4,-8.667000000000002
1509.5,-8.832999999999991
1509.6,-9.126999999999995
1509.7,-9.331000000000005
1509.8,-9.692
1509.9,-9.989999999999997
1510.0,-10.409000000000006
1510.1,-10.673000000000007
1510.2,-11.080000000000004
1510.3,-11.431000000000004
1510.4,-11.894000000000004
1510.5,-12.146
1510.6,-12.604
1510.7,-12.876000000000005
1510.8,-13.32800000000001
1510.9,-13.598999999999997
1511.0,-13.750999999999998
1511.1,-14.204999999999998
1511.2,-14.073999999999998
1511.3,-13.876999999999995
1511.4,-13.537999999999997
1511.5,-13.44700000000001
1511.6,-13.124000000000002
1511.7,-12.591
1511.8,-11.935000000000002
1511.9,-11.369
1512.0,-10.921000000000006
1512.1,-10.265999999999998
1512.2,-9.764000000000005
1512.3,-9.31499999999999
1512.4,-8.64
1512.5,-8.144000000000005
1512.6,-7.671999999999997
1512.7,-7.250999999999998
1512.8,-6.779000000000004
1512.9,-6.403000000000006
1513.0,-5.976999999999997
1513.1,-5.569000000000003
1513.2,-5.193999999999996
1513.3,-4.840000000000003
1513.4,-4.502000000000002
1513.5,-4.151000000000003
1513.6,-3.835000000000001
1513.7,-3.5360000000000014
1513.8,-3.2340000000000018
1513.9,-2.9679999999999964
1514.0,-2.7450000000000045
1514.1,-2.509999999999998
1514.2,-2.311
1514.3,-2.058
1514.4,-1.865000000000002
1514.5,-1.6700000000000017
1514.6,-1.5060000000000002
1514.7,-1.3519999999999968
1514.8,-1.2079999999999984
1514.9,-1.100999999999999
1515.0,-0.948999999999998
1515.1,-0.8320000000000007
1515.2,-0.6929999999999978
1515.3,-0.6310000000000002
1515.4,-0.5239999999999938
1515.5,-0.4609999999999985
1515.6,-0.3799999999999954
1515.7,-0.2860000000000013
1515.8,-0.2430000000000021
1515.9,-0.1920000000000001
1516.0,-0.1340000000000003
1516.1,-0.1170000000000044
1516.2,-0.0880000000000009
1516.3,-0.0560000000000044
1516.4,-0.0389999999999943
1516.5,-0.0429999999999992
1516.6,-0.0539999999999949
1516.7,-0.0510000000000019
1516.8,-0.0510000000000019
1516.9,-0.0519999999999996
1517.0,-0.1140000000000043
1517.1,-0.1490000000000009
1517.2,-0.1980000000000004
1517.3,-0.2509999999999976
1517.4,-0.314
1517.5,-0.3759999999999976
1517.6,-0.4239999999999995
1517.7,-0.5220000000000056
1517.8,-0.580999999999996
1517.9,-0.7070000000000007
1518.0,-0.7890000000000015
1518.1,-0.9269999999999996
1518.2,-1.0679999999999978
1518.3,-1.216000000000001
1518.4,-1.356999999999999
1518.5,-1.492999999999995
1518.6,-1.6540000000000037
1518.7,-1.868000000000002
1518.8,-2.039999999999999
1518.9,-2.263999999999996
1519.0,-2.480000000000004
1519.1,-2.6970000000000027
1519.2,-2.9250000000000043
1519.3,-3.1850000000000023
1519.4,-3.446999999999996
1519.5,-3.686
1519.6,-3.921999999999997
1519.7,-4.157000000000004
1519.8,-4.462000000000003
1519.9,-4.801000000000002
1520.0,-5.0760000000000005
1520.1,-5.377000000000002
1520.2,-5.701999999999998
1520.3,-6.026000000000003
